title,body,label
"'Leão na jaula': como anda a vida do ex-presidente Lula, segundo amigos próximos","Lula não acredita que poderá ser candidato em 2022, pois 'mentira foi tão grande que é difícil voltar atrás', dizem pessoas do círculo íntimo do ex-presidente.",0
Pesquisadores brasileiros e uruguaios rastreiam genoma do coronavírus na fronteira entre os dois países,"Objetivo é entender como vírus se comporta na região — afinal, apesar das demarcações territoriais, 'não existe fronteira biológica', assinalam.",0
Como os presidentes brasileiros lidaram com a gripe espanhola no início do século 20?,"Durante a pandemia que durou entre 1918 e 1920, o Brasil teve três presidentes. Ao contrário do que acontece agora com a covid-19, governos anteriores procuraram médicos e cientistas para lidar com a crise de saúde pública.",0
"Brasil tem que 'livrar-se da Coronavirus-19 e do Bolsonavirus-22', diz Augusto de Campos, que completa 90 anos","Avesso a entrevistas, poeta brasileiro, único remanescente do trio que criou a poesia concreta em São Paulo, critica presidente e se diz cansado.",0
Brasileiros antecipam volta para escapar de quarentena forçada em hotel no Reino Unido,"Medida para países em “lista vermelha”, incluindo o Brasil, entra em vigor no dia 15 de fevereiro e custará equivalente a R$ 13 mil, pagos pelo próprio viajante.",0
"'Esquerda criou palco, ganhou espelho e não gostou do que viu', diz filósofo sobre BBB 21","Em entrevista à BBC News Brasil, Wilson Gomes, professor titular de Teoria da Comunicação da UFBA, analisa as polêmicas da 21ª edição do programa.",0
Brasileiros criam sistema para prever epidemias de dengue e febre amarela,"Projeto vai monitorar interior de São Paulo, Pantanal, Amazônia e Panamá para detectar possíveis aumentos e mudanças nos vírus transmitidos por mosquitos.",0
Câmara aprova projeto que prevê autonomia do Banco Central: entenda o que pode mudar,O tema é discutido há mais de 30 anos no país e o texto base de um projeto que prevê autonomia foi aprovado pela Câmera; detalhes ainda serão ajustados,0
"Não deixo de confrontar os colegas que espalham fake news sobre vacinas, diz médica brasileira que viralizou em post da Unicef","Depois de um ano de pandemia, diz a paulista Maria Flávia Saraiva, muita gente está cansada de lutar contra a desinformação. Mas a médica da família acha fundamental manter o esforço, especialmente em sua área: 'Uma coisa é receber notícia falsa de parente, outra coisa é quando vem dos próprios profissionais da saúde'.",0
A mãe que enfrentou fazendeiros e jagunços para salvar o filho do trabalho análogo à escravidão,"Oleira do interior do Maranhão, Pureza ganhou prêmio internacional por combater a escravidão e teve história transformada em filme",0
'A queda do dólar está só começando': o impacto da pandemia sobre a moeda americana,"Dólar se desvalorizou frente a várias moedas e efeito na América Latina veio com defasagem, mas real brasileiro não deve ser tão impactado.",0
Uma década a menos de vida? Veja quanto se vive na média em sua cidade,"Novo estudo compara 363 cidades da América Latina e mostra que Brasil e México têm as menores expectativas de vida tanto para mulheres quanto para homens. Padrões de causas de morte no Brasil variam de Norte a Sul do país, conforme o acesso a serviços essenciais nas cidades.",0
"Bolsonaro é provavelmente o primeiro líder político da história a desencorajar vacinação, diz especialista francês","Para Laurent-Henri Vignaud, professor da Universidade de Borgogne, na França, presidente do Brasil é exemplo único na história ao dar diversas demonstrações públicas contrárias à imunização.",0
"Mais de 20 militares, ‘capitã cloroquina’ e médico olavista ocupam cargos estratégicos no Ministério da Saúde","Muitas vezes sem experiência ou bagagem técnica para gerir o complexo de sistema de saúde do país, oficiais do Exército, um comandante da PM e um agente da Abin estão em posições-chave na pasta.",0
Biden recebe dossiê recomendando suspensão de acordos entre EUA e governo Bolsonaro,"Documento de 31 páginas pede que EUA congelem diálogos sobre acordo de livre comércio, restrinja importações de produtos ligados a desmatamento e reverta tratado de exploração da base de Alcântara.",0
Gasolina já subiu 13% nas refinarias em 2021 e deve ficar ainda mais cara,"Preço praticado pela Petrobras segue abaixo do mercado internacional, indicando estratégia de controle da inflação como no governo Dilma, dizem importadores. Empresa afirma evitar que volatilidade internacional e câmbio afetem o mercado interno.",0
Posso tomar vacina contra a covid-19 se estiver grávida ou amamentando?,É seguro para mulheres grávidas tomar a vacina contra a covid-19? E quanto às mulheres que acabaram de ter filho e que estão amamentando? A vacina poderia ter algum impacto na fertilidade? A BBC consultou especialistas para responder essas perguntas.,0
"Arthur Lira não poderá ser 'submisso' a Bolsonaro, dizem ex-presidentes da Câmara","Atribuições do cargo e compromissos com colegas evitarão que Arthur Lira (PP-AL) seja 'capacho' do Planalto, dizem ex-presidentes da Câmara. Lira foi eleito com apoio explícito do Palácio do Planalto",0
"Quem é Rodrigo Pacheco, o novo presidente do Senado","Com a 'simpatia’ de Bolsonaro e o apoio do PT, Pacheco substitui Alcolumbre na liderança da Casa.",0
O que faz o presidente da Câmara e por que o cargo é tão cobiçado?,"A partir das 19h desta segunda-feira (01/02), os 513 deputados federais vão se reunir para escolher o novo presidente da Câmara dos Deputados pelos próximos dois anos, em substituição a Rodrigo Maia (DEM-RJ).",0
Como a interferência de Bolsonaro mudou o rumo da eleição para presidente da Câmara,"Candidato com discurso de mais independência do Planalto, Baleia Rossi (MDB-SP) chegou a ter a maior coalizão, mas viu bloco de apoio migrar às vésperas da eleição em direção ao agora favorito, Arthur Lira (PP-AL). Votação será nesta segunda-feira (1º/2).",0
OMS promete ao Brasil até 14 milhões de vacinas a partir de fevereiro; entenda,Aliança criada pela Organização Mundial de Saúde planeja distribuir imunizantes de forma igualitária para todos os países.,0
Brasil é último em ranking que analisa reação de países à covid-19,Brasil obteve a nota mais baixa em estudo que avaliou respostas dos governos à pandemia; Nova Zelândia lidera a lista.,0
"Sob risco de demissão, Ernesto Araújo enfrenta tempestade perfeita com China, Índia e EUA","Ativo ideológico de Bolsonaro, chanceler empreendeu guinada na política externa brasileira há dois anos e nas últimas semanas enfrentou problemas por suas decisões.",0
"Para além de Manaus, pandemia provoca crise do oxigênio em três continentes","Na África, América Latina e Ásia, crescem relatos de escassez de O2 para pacientes com covid-19; organização internacional diz que demanda 'aumentou drasticamente': ""Precisamos pensar sobre o oxigênio tanto quanto pensamos sobre eletricidade, água ou outros serviços essenciais"".",0
"Vacinação contra a covid-19: no ritmo atual, Brasil demoraria mais de quatro anos para alcançar imunidade de rebanho",Especialistas criticam a lentidão para a aplicação das primeiras doses disponíveis. Entenda o que está por trás da matemática das vacinas.,0
Do impeachment de Bolsonaro à volta do auxílio: o que estará nas mãos dos novos presidentes da Câmara e do Senado,"Apoiados por Bolsonaro, deputado Arthur Lira e senador Rodrigo Pacheco aparecem como favoritos na disputa pelo comando do Congresso.",0
"Reinfecção mais grave por variante do coronavírus traz novo alerta sobre as mutações, diz cientista","Pesquisadora com maior número de publicações sobre covid-19 no país, Marta Giovanetti tem acompanhado de perto as novas linhagens do vírus que têm preocupado a comunidade científica.",0
"Sob temor de nova variante, Rondônia vive cenário dramático com falta de leitos e médicos",Pacientes tiveram de ser transferidos para outros lugares. Estado relata dificuldades para a contratação de médicos.,0
"Aumento de casos, reinfecção e menor eficácia das vacinas: por que a variante do coronavírus detectada em Manaus preocupa o mundo","Por enquanto, há mais dúvidas do que certezas sobre nova cepa encontrada no país. Mas dados recentes indicam que ela já é dominante na capital do Amazonas e chegou a outros lugares do Brasil e do mundo.",0
'Kit covid é kit ilusão': os dados que apontam riscos e falta de eficácia do 'tratamento precoce',"Nos últimos meses, drogas como hidroxicloroquina, azitromicina e ivermectina foram avaliadas como formas de lidar com a infecção pelo coronavírus em seus estágios iniciais. Mas nenhuma delas se mostrou eficaz contra a covid-19. Entenda por que é tão difícil encontrar ou desenvolver novos medicamentos em meio a uma pandemia e como diversas entidades estão se posicionando a respeito do assunto",0
"Coronavírus: SP confirma casos da variante de Manaus; 'já está circulando em todo o Brasil', diz pesquisador",Cientistas ainda investigam se linhagem é mais transmissível e letal e qual foi seu papel no colapso do sistema de saúde no Amazonas.,0
"'Minha mãe nos salvou do mesmo destino de 40 parentes: a câmara de gás', diz sobrevivente do Holocausto radicado no Brasil","Em entrevista à BBC News Brasil, Leon Menache conta como sobreviveu ao assassinato em massa dos judeus durante a 2ª Guerra Mundial.",0
"'Esse é o pior governo que o Brasil já teve', diz líder de greve dos caminhoneiros que largou a boleia após 27 anos","Greve chamada para 1º de fevereiro não deve acontecer, avalia Wanderlei Dedeco.",0
Os países que lideram o ranking de vacinação no mundo,"Com mais de 2 milhões de pessoas inoculadas, Israel tem, proporcionalmente, a maior taxa de vacinação do mundo.",0
"Passeio em família, Dia dos Pais e selfie: as histórias por trás das últimas fotos de vítimas da covid-19",Familiares de pessoas que morreram em decorrência do coronavírus compartilham as últimas imagens que guardam delas.,0
"‘Sem doações, meus filhos passariam fome’: o fim do auxílio emergencial na cidade brasileira com mais beneficiários","Governo federal decidiu não prorrogar o repasse de dinheiro para quase 68 milhões de pessoas, e muitos moradores de cidades como Amapá (AP) agora veem aumentar o sofrimento com a fome, o desemprego e a inflação.",0
Os 'fura-filas' da vacina: quem são os investigados em diferentes Estados do Brasil,"Pelo país, há diversos casos de pessoas que não faziam parte do grupo prioritário para a vacinação neste momento e foram imunizadas. Casos se tornaram alvos de investigações.",0
Moradores lançam 'banco da favela' para enfrentar queda em doações e fome na pandemia,"Em Paraisópolis, distribuição de marmitas caiu de 10 mil para 500 por dia e filas são maiores que oferta de refeições.",0
O que se sabe sobre a vacinação contra a covid em cada Estado brasileiro,"Em linhas gerais, por causa da escassez de vacinas, os governos estão vacinando atualmente apenas idosos que vivem em asilos, indígenas que vivem em aldeias e profissionais de saúde que trabalham na linha de frente contra o coronavírus.",0
Direita e esquerda convocam carreatas por impeachment de Bolsonaro,"Movimento Acredito tentou unir do MBL à CUT em ato, mas unificação enfrenta resistências dos dois lados.",0
"'Governos que não responderam bem à pandemia serão responsabilizados nas urnas', diz professora de Oxford","Pesquisadora do Brasil desde antes da pandemia, Petherick tem acompanhado as respostas do governo brasileiro à crise de saúde pública para o Oxford Covid-19 Government Response Tracker.",0
"Variante achada no Brasil poderia 'driblar' anticorpos e reinfectar quem já teve covid-19, diz pesquisador","Segundo Tulio de Oliveira, isso poderia ajudar a explicar por que Manaus, severamente atingida durante primeiro pico da pandemia, foi de novo amplamente afetada por segunda onda; eficácia das vacinas não deve estar comprometida, mas mais estudos são necessários.",0
"Governo Bolsonaro gasta quase R$ 90 mi em 'tratamento precoce', mas ainda não pagou Butantan por vacinas","Governo federal adquiriu e distribuiu medicamentos sem eficácia comprovada. Ao mesmo tempo, pagamentos acordados com o Instituto Butantan ainda não foram feitos.",0
"Caos em Manaus: 'Meu irmão morreu de covid em hospital particular, e a conta é de R$ 180 mil'",Tragédia familiar ilustra o impacto emocional e também financeiro do colapso no sistema de saúde da capital amazonense.,0
'Brasil passado para trás': as questões práticas e políticas que travam envio de vacinas e insumos de China e Índia,"Dificuldades burocráticas, estratégias de política externa da Índia e da China e o histórico recente da atuação do governo brasileiro em relação a esses dois países estão entre os entraves.",0
Epidemiologista que alertava contra covid-19 perde pai que ‘preferia acreditar no WhatsApp’,"Epidemiologista Maria Cristina Willemann relata a dor da morte do pai, de 65 anos, que ignorou cuidados relacionados ao novo coronavírus.",0
Brasil deve enfrentar pior fase da pandemia nas próximas semanas,Há vários fatores que podem facilitar o aumento dos números de casos e de mortes provocadas pelo coronavírus. Entenda o impacto deles o que pode ser feito para se proteger contra a doença.,0
'Não baixar a guarda': como devemos nos comportar após 1ª dose de vacina contra covid-19,'Finja que não aconteceu' é o conselho de especialistas sobre como se comportar após receber uma única dose de qualquer uma das vacinas para a covid-19. Entenda por quê.,0
"Afinal, quem pagou pela CoronaVac?",Governador de São Paulo e ministro da Saúde trocam acusações e reivindicam 'paternidade' da vacina distribuída pelo Instituto Butantan.,0
O que significa uso emergencial? O que é placebo? As respostas para as 10 perguntas mais procuradas sobre vacinação nas últimas 24 horas,"Após a aprovação dos primeiros imunizantes contra a covid-19, um levantamento inédito revela as principais dúvidas a respeito do tema",0
O que muda para o Brasil sem Trump na Casa Branca?,"Aliado preferencial de Bolsonaro no mundo, republicano deixará a presidência no próximo dia 20. Pressão sobre Bolsonaro e produtores brasileiros por políticas ambientais deve escalar",0
Por que o consumo de carne bovina no Brasil deve voltar em 2021 ao patamar de décadas atrás,"Em meio a uma alta de 18% no preço das carnes em 2020, o consumo de proteína bovina pelos brasileiros caiu no ano passado ao menor nível em mais de duas décadas. E não há perspectiva de recuo dos preços a curto prazo.",0
Por que alguns países são mais eficientes que outros na luta contra a covid-19,"Algumas nações que pareciam mais bem preparadas para lidar com pandemia global tiveram desempenho ruim contra coronavírus, enquanto outras com deficiências significativas se saíram melhor. Por quê?",0
Como a escravidão atrasou o processo de industrialização do Brasil,"Cativeiro negro beneficiou pequena elite, mas postergou desenvolvimento do país, dizem pesquisadores.",0
O que é a 'isenção de responsabilidade' das vacinas e por que você não deveria se preocupar com ela,"No Brasil e no exterior, fabricantes pedem garantia de que não serão processados por eventuais efeitos adversos - exigência era esperada e não compromete segurança da vacina, dizem especialistas.",0
"Crise em Manaus 'era inevitável, mas poderíamos ter impedido colapso, diz cientista da Fiocruz que sugeriu lockdown em setembro","Sequência de idas e vindas em disputas políticas entre município, estado e governo federal mostra como a tragédia vista nos últimos dias na capital do Amazonas foi se pavimentando ao longo de 2020",0
"Covid-19: novo estudo revela mortalidade de 50% entre hospitalizados no Norte, contra 31% no Sul",Estudo publicado na revista científica Lancet Respiratory Medicine traz informações inéditas sobre as primeiras 250 mil pessoas hospitalizadas com covid-19 no Brasil. Dados revelam também maior mortalidade entre negros e indígenas.,0
Governo promete oxigênio para manter bebês prematuros em Manaus por mais 48 horas,"O governo do Amazonas afirmou que bebês recém-nascidos serão levados para outros estados para evitar que fiquem sem oxigênio. Por outro lado, o governo não informou quando serão feitas as transferências nem para quais Estados as crianças serão enviadas.",0
"‘Minha sogra não faleceu de covid-19, ela morreu por falta de ar’: o desabafo de mulher diante da tragédia da falta de oxigênio em Manaus","Maria Auxiliadora, de 67 anos, morreu na quinta-feira (14/01) em meio às dificuldades enfrentadas no Amazonas para abastecer oxigênio em unidades de saúde.",0
"'Manaus virou capital mundial da covid-19 e lockdown é única alternativa', diz pesquisador","Para pesquisador Jesem Orellana, do Instituto Leônidas & Maria Deane (ILMD/Fiocruz Amazônia), houve negligência das autoridades; sistema de saúde de capital do Amazonas dá sinais de colapso e relatos dramáticos nas redes sociais dizem que pacientes estão sendo submetidos à ventilação manual por falta de oxigênios, alguns dos quais teriam morrido asfixiados.",0
"Sem oxigênio, pacientes dependem de ventilação manual para sobreviver em Manaus",Médico na capital do Amazonas contou para BBC News Brasil que médicos e enfermeiros têm se revezado em escala para ventilar manualmente os pacientes.,0
"'É o funk unido à medicina"": MC Fioti grava novo vídeo de 'Bum Bum Tam Tam' na sede do Butantan","Em entrevista à BBC News Brasil, funkeiro pede respeito ao ritmo e conta detalhes da gravação do 'hino da vacina' dentro do instituto paulista",0
Coronavírus: governo do Amazonas requisita oxigênio de 17 indústrias para suprir hospitais em colapso,Hospitais em Manaus estão sem o gás para tratar pacientes da covid-19; indústrias serão indenizadas posteriormente.,0
Coronavírus: Reino Unido proíbe entrada de viajantes vindos da América do Sul e de Portugal por variante encontrada no Brasil,A nova variante encontrada no Brasil é diferente da variante inglesa e também foi encontrada na África do Sul.,0
"Prestes a deixar o Brasil, Ford liderou estilo de vida que vem sendo abandonado pelas novas gerações","Para quem nasceu a partir dos anos 1980 ou junto com a internet, vivenciar é melhor do que comprar",0
Coronavírus: Reino Unido diz estar 'tomando medidas' para se proteger de variante encontrada no Brasil,A nova variante encontrada no Brasil é diferente da variante inglesa e também foi encontrada na África do Sul.,0
"Macron x Mourão: declaração de vice brasileiro sobre soja é 'achismo', diz especialista","Mourão rebateu declaração de Macron sobre desmatamento na Amazônia e produção de soja no Brasil; mas fala de vice brasileiro ""não se baseia em evidências científicas"", diz coautor de estudo que mostrou que 20% das exportações de soja da Amazônia e do Cerrado à União Europeia têm rastro de desmatamento ilegal.",0
"Macron x Mourão: declaração de vice brasileiro sobre soja é 'achismo', diz especialista","Mourão rebateu declaração de Macron sobre desmatamento na Amazônia e produção de soja no Brasil; mas fala de vice brasileiro ""não se baseia em evidências científicas"", diz coautor de estudo que mostrou que 20% das exportações de soja da Amazônia e do Cerrado à União Europeia têm rastro de desmatamento ilegal.",0
"'Mãe, fica tranquila, a gente tá dentro de casa': as famílias destruídas pela violência policial em plena pandemia","No Rio e em São Paulo, mortes em intervenções policiais bateram recordes, mesmo com a circulação reduzida de pessoas; jovens negros são as principais vítimas. Famílias que tiveram adolescentes mortos em 2020 vivem agora a luta para obter Justiça, realidade distante para a maioria dos casos.",0
"Afinal, por que a Ford decidiu encerrar a produção de veículos no Brasil?","Montadora culpou ambiente econômico ""desfavorável"" e pandemia de covid-19, mas erros de gestão, como portfólio de veículos desatualizado, transformações da indústria automotiva e ""Custo Brasil"" devem ser levados em conta em decisão.",0
"Por que Argentina reteve a Ford, mas enfrenta saída de empresas estrangeiras como Brasil","No terceiro ano de recessão, a economia argentina enfrenta uma série de problemas que têm afastado investimento de multinacionais. Entenda por que, mesmo neste cenário, a montadora resolveu desistir do Brasil e apostar na fábrica portenha.",0
"Base de Bolsonaro na Câmara em 2020 seria suficiente para barrar impeachment, mostra levantamento","Em média, 305 deputados seguiram a orientação do governo no Plenário em 2020. BBC News Brasil levantou dados de 400 votações nominais na Câmara no ano passado",0
"Depois de um século de produção no país, Ford fecha fábricas no Brasil",Fábricas na Bahia e em São Paulo devem fechar imediatamente; calcula-se que 5 mil pessoas perderão empregos.,0
Arcebispo de Belém acusado de abusos: como novas regras do Vaticano podem influenciar investigações,Dom Alberto Taveira Corrêa é acusado de assédio moral e sexual por quatro ex-seminaristas. Ele nega.,0
"CoronaVac: cientistas criticam transparência, mas dizem que vacina será valiosa para conter pandemia no país","A divulgação dos dados preliminares levantou uma série de dúvidas entre os especialistas. Apesar de toda a confusão, os resultados indicam que o imunizante será muito importante nas estratégias de vacinação do Brasil.",0
CoronaVac: Butantan afirma que vacina evitou 78% de casos leves e 100% de graves em testes; entenda,"Com este resultado, instituto diz que pedirá registro do imunizante à Anvisa para então dar início à aplicação. A BBC News Brasil preparou um especial para explicar como funciona a CoronaVac, o que concluíram as pesquisas, como sua eficácia se compara às de outras vacinas, como será a vacinação e quem mais usa a CoronaVac no mundo.",0
"Brasil repete ‘sequência trágica de erros’ da 1ª onda e precisa de lockdown, diz Miguel Nicolelis","Neurocientista brasileiro, que faz parte do Comitê de Combate ao Coronavírus do Consórcio Nordeste, defende 2 ou 3 semanas de bloqueio para conter doença.",0
STF dá 5 dias para ministério informar sobre seringas; 'Não existe falta' diz Pazuello,"No mesmo dia em que Brasil ultrapassou a marca de 200 mil mortos por covid-19, ministro da Saúde anunciou compra de 100 milhões de doses da vacina Coronavac e garantiu abastecimento de insumos para imunização.",0
Brasil chega a 200 mil mortes por covid-19 em dia com recorde de óbitos e casos,Primeiro óbito no Brasil ocorreu em 12 de março. Estado com maior número de vítimas fatais é SP.,0
"País não está 'quebrado', mas Bolsonaro precisa agir para conter dívida, dizem economistas","Ao contrário do que o Presidente da República disse, país não está tecnicamente quebrado. Mas situação das contas públicas preocupa e Bolsonaro não agiu para resolver problema, dizem economistas.",0
"Quem foi Juliano Moreira, psiquiatra negro que revolucionou o tratamento de transtornos mentais no Brasil",Cientista e professor baiano humanizou o tratamento de pacientes psiquiátricos no século 20 e lutou contra teses racistas que relacionavam miscigenação a doenças mentais no Brasil.,0
Os números alarmantes que levaram ao 3º lockdown no Reino Unido — e como eles se comparam ao Brasil,"O país vivia otimismo com chegada das vacinas, mas nova variante deu início a um grande surto, que forçou novos fechamentos.",0
'Não podemos viver numa caverna': turistas ignoram covid-19 e dizem não se arrepender de viagem ao Brasil para Ano Novo,Governo brasileiro só passou a cobrar teste negativo para covid-19 de passageiros de voo internacional que desembarcam no Brasil depois de 30 de dezembro.,0
"Após aparente ameaça de Bolsonaro, MP do Rio diz que presidente deve formalizar denúncia e apresentar provas","Ao comentar investigação contra seu filho Flávio, presidente questionou como Ministério Público agiria caso o filho de uma autoridade da instituição fosse delatado como traficante internacional de drogas.",0
Os padres alvo de ataques racistas dos próprios fiéis no Brasil,"“Casos de preconceito racial contra padres, freiras e religiosos negros podem parecer isolados ou pontuais. Mas, fazem parte de um senso comum equivocado de que os negros são inferiores aos brancos”, diz sociólogo Osvaldo José da Silva, membro do Observatório do Racismo da PUC–SP.",0
"Alvo da rede privada no Brasil, vacina indiana Covaxin gera críticas por aprovação apressada","O imunizante Covaxin produzido localmente foi aprovado no domingo pela Índia, antes da conclusão dos testes da terceira fase.",0
"SUS tem inúmeras conquistas, mas precisa melhorar contra desigualdades, diz professor de Harvard","Rifat Atun, especialista em sistemas globais de saúde da Universidade Harvard faz uma análise de como os serviços de saúde no Brasil e no mundo responderam à pandemia de covid-19",0
O que fazem e pensam os brasileiros na lista de cientistas mais influentes do mundo,"Ranking de Stanford avaliou o impacto do trabalho de 6,9 milhões de pesquisadores; para um deles, Brasil precisa ver a ciência como investimento, e não como gasto.",0
Covid-19: o que muda (ou não) no combate à pandemia com a nova variante do coronavírus no Brasil,"Encontrada pela primeira vez no Reino Unido, nova cepa do patógeno causador da covid-19 teve sua presença confirmada no Brasil; cientistas alertam para mais risco de falso negativo em testes, mas dizem que a eficácia das vacinas não parece ter sido comprometida.",0
Orkut versus Tiktok: as diferenças e semelhanças nas experiências de duas gerações de jovens nas redes sociais,"Primeira rede social utilizada em massa por brasileiros possui diversas características em comum, além das inúmeras diferenças, com a plataforma que se tornou a queridinha dos jovens atualmente; BBC News Brasil ouviu diversos especialistas sobre tema.",0
"Emendas, cargos e ministérios: as promessas dos candidatos à presidência da Câmara","Palácio do Planalto entra na disputa com promessas de verbas e até ministérios por apoio a Arthur Lira (PP-AL); enquanto isso, Baleia Rossi (MDB-SP) leiloa cargos na Mesa e acena com CPIs.",0
"Após dois anos, a metamorfose do governo Bolsonaro em três pontos","Eleito com discurso de austeridade, antipolítica e anticorrupção, presidente elevou gastos, abraçou Centrão e se aliou a ala garantista do STF.",0
"Mortes por covid-19 no Brasil estão 50% acima do que apontam dados oficiais, calculam especialistas","Falta de profissionais, burocracia, sistemas de informação defasados e diminuição na quantidade de testes para diagnóstico estão entre os motivos para a subnotificação de óbitos no país.",0
Vacina de Oxford contra covid é aprovada no Reino Unido; Brasil segue sem data certa,"Reino Unido aprovou a segunda vacina (após a da Pfizer) contra o coronavírus; no Brasil, Fiocruz diz que doses podem ficar prontas em fevereiro.",0
Como a Lei de Cotas incentivou a migração de alunos para o ensino médio público,"Pesquisa aponta que movimento é maior entre negros, pobres e indígenas; ""havia muita preocupação de que fossem alunos ricos se mudando para a escola pública para pegar as vagas das cotas. E não é isso que o estudo mostra"", diz pesquisadora.",0
"Dinossauro achado no Brasil foi pioneiro em 'visual chamativo' como dos pavões, mostra estudo","Pesquisa publicada no periódico Cretaceous Research descreve uma nova espécie, a Ubirajara jubatus, encontrada no Ceará e destacada por aparência exuberante.",0
Brasil sequencia genoma do coronavírus 99% menos que Reino Unido e desconhece mutações da covid-19 em circulação,"Segundo virologistas, número baixo de sequenciamentos impede Brasil de saber com precisão quantas mutações, de fato, circulam no país e, por consequência, se são mais perigosas ou até mesmo mais transmíssiveis, como é o caso de variante detectada no Reino Unido.",0
O projeto que tenta resolver 'briga' entre agricultores e arara ameaçada de extinção na Caatinga,"Espécimes de arara-azul-de-lear cresceram em número, para alívio de conservacionistas; mas, como seu habitat natural está desmatado, elas se voltaram aos milharais da região para se alimentar.",0
Mourão é diagnosticado com covid-19; veja lista de autoridades que foram infectadas,"Com diagnóstico, sobe número de autoridades do 1º escalão que já tiveram doença, entre elas Bolsonaro, 13 ministros do Executivo e presidentes de Legislativo e Judiciário.",0
"72% dos brasileiros tiveram um ano ruim em 2020, aponta pesquisa","Ao mesmo tempo, 77% esperam que 2021 seja um ano melhor, aponta levantamento do instituto Ipsos.",0
As seis 'pedras no sapato' do governo Bolsonaro na economia em 2021,"Desemprego, inflação e rombo nas contas públicas serão desafios no próximo ano para o Brasil.",0
As 6 economias latino-americanas que mais caíram em 2020,"Embora os efeitos do coronavírus sejam sentidos em todos os países da região, os níveis de deterioração das condições econômicas variam significativamente. Confira quem teve os piores resultados.",0
Como acordo do Brexit reduz incertezas e pode ser favorável ao Brasil,"Saída negociada é boa notícia para comércio internacional e pode aumentar exportações, dizem analistas.",0
"Reinfecção por covid-19: doença leve pode dar 'falsa segurança' sem garantir imunidade, alerta cientista da Fiocruz",Estudo concluiu que família do RJ não criou memória imune após primeiro contato com coronavírus. O virologista Thiago Moreno diz que mesmo quem teve um exame sorológico positivo pode adoecer de novo.,0
"Além do Brasil, outros quatro países têm planos de usar a CoronaVac","China já aplica o imunizante em regime emergencial, enquanto Indonésia e Turquia anunciaram que começarão a imunização em dezembro. Chile já tem acordo para a compra de 20 milhões de doses.",0
"Sem dados, Butantan diz que CoronaVac é eficaz e mantém vacinação em janeiro",Farmacêutica chinesa pediu que anúncio fosse adiado para uniformizar resultados de pesquisas feitas em diferentes países.,0
Quem é o padre DJ que viralizou nas redes sociais,"Após performance que rompeu a bolha dos jovens católicos, viralizou e gerou memes, DJ Zeton fará nova apresentação neste dia 25.",0
"O papel de Crivella no 'QG da Propina', segundo as investigações que levaram à prisão do prefeito do Rio","Crivella e mais seis pessoas foram detidas na Operação Hades, que investiga suposto esquema de cobrança ilegal pelo Executivo carioca para facilitar a assinatura de contratos e pagamento das dívidas. Os detidos foram denunciados pelo Ministério Público pelos crimes de organização criminosa, lavagem de dinheiro, corrupção ativa e corrupção passiva.",0
Por que Bolsonaro pode sofrer uma 'tempestade perfeita' na política e na economia em 2021,"Presidente terá de lidar com novos desafios na economia, na política em Brasília e nas relações com os Estados Unidos. 2021 será ano de 'teste' para presidente, diz analista.",0
"'É como estar numa prisão', diz brasileira em Londres após 40 países fecharem portas para Reino Unido","'Estou na minha casa. Há 10 meses, eu não sei o que é Londres', diz publicitária que vive há 7 anos na cidade.",0
"'É como estar numa prisão', diz brasileira em Londres após 40 países fecharem portas para Reino Unido","'Estou na minha casa. Há 10 meses, eu não sei o que é Londres', diz publicitária que vive há 7 anos na cidade.",0
"'É como estar numa prisão', diz brasileira em Londres após 40 países fecharem portas para Reino Unido","'Estou na minha casa. Há 10 meses, eu não sei o que é Londres', diz publicitária que vive há 7 anos na cidade.",0
"'É como estar numa prisão', diz brasileira em Londres após 40 países fecharem portas para Reino Unido","'Estou na minha casa. Há 10 meses, eu não sei o que é Londres', diz publicitária que vive há 7 anos na cidade.",0
'O olhar aflito do paciente procura os nossos': o desabafo de psicóloga sobre casos de covid-19 que repercutiu nas redes,"Larissa Gomes, de 41 anos, publicou texto para alertar sobre os riscos do coronavírus e detalhar a rotina em hospital de Belo Horizonte.",0
'Ninguém se importa': estrangeiros ignoram risco de mutação de coronavírus no Reino Unido e viajam ao Brasil,"No último sábado, Reino Unido anunciou descoberta de uma nova variante do coronavírus mais infecciosa e ""fora de controle"", segundo ministro da Saúde britânico Matt Hancock.",0
"Com nova variante de coronavírus 'fora de controle', Brasil continua a receber voos do Reino Unido",País vai passar a cobrar teste negativo para covid-19 de viajantes internacionais só a partir do dia 30 de dezembro.,0
"A história de André-Charles Armeilla, um dos maiores fotógrafos do Rio do início do século 20 que foi enterrado como indigente","Escrito por Pedro Corrêa do Lago, 'Armeilla - Um mestre esquecido da paisagem carioca' reúne 180 cliques do fotógrafo francês que viveu no Rio entre 1903 e 1913.",0
"Bolsonaro e Trump uniram conservadores, populistas e esotéricos new age, diz autor de livro sobre Bannon e Olavo","Acadêmico americano estuda o tradicionalismo, corrente filosófica que encontrou projeção política recente tanto no Brasil quanto nos Estados Unidos ao se incorporar ao novo populismo de direita.",0
"Governo libera R$ 1,9 bilhão para deputados em meio a disputa pela Presidência da Câmara",Medida estava em projeto sobre dívidas da ONU. Novo e PSOL dizem que dinheiro 'extra' é para garantir apoio à candidatura de Arthur Lira (PP-AL) à presidência da Câmara; relator do texto nega.,0
